date,510300.SH,563360.SH,512890.SH,510880.SH,511010.SH,511260.SH,518880.SH,511880.SH
2019-10-23,4.381,,1.141,3.693,119.582,107.141,3.371,124.804
2019-10-24,4.387,,1.143,3.699,119.599,107.176,3.364,124.814
2019-10-25,4.413,,1.148,3.703,119.647,107.122,3.398,124.823
2019-10-28,4.439,,1.152,3.717,119.457,106.921,3.395,124.829
2019-10-29,4.425,,1.145,3.701,119.389,106.649,3.36,124.848
2019-10-30,4.396,,1.141,3.66,119.341,106.5,3.356,124.864
2019-10-31,4.393,,1.132,3.644,119.389,106.651,3.363,124.878
2019-11-01,4.484,,1.143,3.676,119.451,106.741,3.387,124.887
2019-11-04,4.498,,1.149,3.686,119.385,106.674,3.383,124.895
2019-11-05,4.524,,1.159,3.705,119.49,106.8,3.362,124.892
2019-11-06,4.505,,1.151,3.682,119.643,106.901,3.313,124.913
2019-11-07,4.51,,1.157,3.692,119.562,106.88,3.331,124.923
2019-11-08,4.493,,1.149,3.678,119.51,106.715,3.269,124.956
2019-11-11,4.418,,1.132,3.611,119.661,106.881,3.266,124.98
2019-11-12,4.412,,1.132,3.618,119.703,106.948,3.233,124.984
2019-11-13,4.409,,1.127,3.601,119.716,107.096,3.267,124.98
2019-11-14,4.412,,1.126,3.598,119.655,107.212,3.276,124.984
2019-11-15,4.391,,1.123,3.578,119.754,107.241,3.268,124.994
2019-11-18,4.422,,1.135,3.597,120.075,107.442,3.269,125.008
2019-11-19,4.467,,1.149,3.624,120.133,107.541,3.29,125.019
2019-11-20,4.421,,1.143,3.608,120.068,107.606,3.301,125.033
2019-11-21,4.399,,1.14,3.606,120.141,107.6,3.294,125.031
2019-11-22,4.352,,1.139,3.608,120.111,107.565,3.287,125.053
2019-11-25,4.383,,1.155,3.649,120.006,107.447,3.264,125.06
2019-11-26,4.39,,1.155,3.641,119.996,107.491,3.263,125.066
2019-11-27,4.383,,1.151,3.634,120.036,107.569,3.268,125.108
2019-11-28,4.377,,1.147,3.624,120.033,107.601,3.261,125.091
2019-11-29,4.329,,1.146,3.616,120.214,107.6,3.265,125.119
2019-12-02,4.338,,1.148,3.627,120.375,107.691,3.269,125.124
2019-12-03,4.356,,1.15,3.631,120.462,107.672,3.277,125.13
2019-12-04,4.358,,1.147,3.612,120.443,107.823,3.337,125.139
2019-12-05,4.39,,1.151,3.63,120.422,107.876,3.321,125.137
2019-12-06,4.417,,1.153,3.623,120.401,107.845,3.297,125.152
2019-12-09,4.402,,1.161,3.644,120.228,107.839,3.275,125.174
2019-12-10,4.406,,1.16,3.653,120.157,107.72,3.28,125.176
2019-12-11,4.412,,1.16,3.673,120.195,107.748,3.282,125.179
2019-12-12,4.4,,1.163,3.672,120.197,107.795,3.3,125.193
2019-12-13,4.489,,1.171,3.713,120.2,107.723,3.261,125.195
2019-12-16,4.503,,1.178,3.744,120.185,107.695,3.294,125.218
2019-12-17,4.573,,1.188,3.769,120.128,107.5,3.292,125.216
2019-12-18,4.556,,1.185,3.763,120.16,107.5,3.295,125.226
2019-12-19,4.548,,1.188,3.773,120.191,107.53,3.292,125.245
2019-12-20,4.544,,1.188,3.753,120.322,107.705,3.302,125.268
2019-12-23,4.485,,1.175,3.713,120.468,108.13,3.313,125.29
2019-12-24,4.509,,1.178,3.723,120.802,108.21,3.331,125.314
2019-12-25,4.517,,1.175,3.723,120.766,108.31,3.352,125.321
2019-12-26,4.549,,1.184,3.76,120.916,108.449,3.353,125.31
2019-12-27,4.545,,1.187,3.763,121.147,108.451,3.363,125.32
2019-12-30,4.61,,1.205,3.794,121.086,108.444,3.361,125.297
2019-12-31,4.634,,1.212,3.818,121.303,108.47,3.384,125.367
2020-01-02,4.694,,1.228,3.867,120.823,108.351,3.37,125.382
2020-01-03,4.683,,1.223,3.858,120.711,108.359,3.422,125.426
2020-01-06,4.665,,1.222,3.85,120.837,108.5,3.497,125.431
2020-01-07,4.701,,1.226,3.876,120.782,108.434,3.466,125.446
2020-01-08,4.655,,1.21,3.85,120.916,108.438,3.531,125.461
2020-01-09,4.704,,1.221,3.88,121.023,108.459,3.408,125.467
2020-01-10,4.703,,1.218,3.868,121.146,108.874,3.418,125.492
2020-01-13,4.754,,1.222,3.883,121.149,108.831,3.418,125.502
2020-01-14,4.734,,1.223,3.902,121.24,108.741,3.374,125.521
2020-01-15,4.698,,1.216,3.889,121.292,108.777,3.403,125.531
2020-01-16,4.691,,1.208,3.884,121.098,108.75,3.406,125.533
2020-01-17,4.696,,1.206,3.858,121.211,108.835,3.404,125.58
2020-01-20,4.73,,1.205,3.858,121.266,108.947,3.405,125.566
2020-01-21,4.644,,1.186,3.787,121.838,109.2,3.437,125.581
2020-01-22,4.66,,1.187,3.781,121.556,109.33,3.407,125.618
2020-01-23,4.521,,1.156,3.695,122.262,109.663,3.43,125.73
2020-02-03,4.14,,1.047,3.35,124.082,110.935,3.52,125.682
2020-02-04,4.265,,1.086,3.439,122.806,110.845,3.492,125.694
2020-02-05,4.307,,1.093,3.483,122.997,110.873,3.469,125.732
2020-02-06,4.409,,1.106,3.492,122.643,110.875,3.452,125.744
2020-02-07,4.399,,1.1,3.483,122.836,111.03,3.468,125.772
2020-02-10,4.414,,1.116,3.543,123.042,111.222,3.481,125.766
2020-02-11,4.461,,1.122,3.562,123.116,111.304,3.472,125.754
2020-02-12,4.493,,1.128,3.572,122.994,111.301,3.465,125.761
2020-02-13,4.469,,1.123,3.55,122.817,111.189,3.49,125.771
2020-02-14,4.5,,1.13,3.571,122.813,111.177,3.494,125.794
2020-02-17,4.598,,1.152,3.633,122.634,110.996,3.505,125.784
2020-02-18,4.57,,1.146,3.636,122.611,110.78,3.522,125.808
2020-02-19,4.571,,1.143,3.633,122.637,110.754,3.562,125.826
2020-02-20,4.674,,1.157,3.683,122.49,110.6,3.574,125.821
2020-02-21,4.69,,1.158,3.705,122.611,110.811,3.646,125.834
2020-02-24,4.652,,1.144,3.68,122.84,111.042,3.725,125.858
2020-02-25,4.643,,1.133,3.633,122.771,111.05,3.648,125.863
2020-02-26,4.605,,1.14,3.643,122.785,111.141,3.668,125.893
2020-02-27,4.606,,1.147,3.646,122.909,111.349,3.669,125.9
2020-02-28,4.45,,1.12,3.544,123.442,111.7,3.623,125.967
2020-03-02,4.612,,1.16,3.654,123.224,111.71,3.542,125.948
2020-03-03,4.608,,1.16,3.664,123.246,111.701,3.536,125.953
2020-03-04,4.641,,1.175,3.697,123.427,111.901,3.612,125.955
2020-03-05,4.752,,1.189,3.727,123.454,112.12,3.611,125.955
2020-03-06,4.662,,1.171,3.695,123.62,112.545,3.686,125.984
2020-03-09,4.514,,1.141,3.597,124.463,113.948,3.659,125.999
2020-03-10,4.614,,1.155,3.648,124.089,113.074,3.612,125.974
2020-03-11,4.538,,1.145,3.626,124.088,113.086,3.648,126.005
2020-03-12,4.467,,1.129,3.569,124.188,113.282,3.608,126.018
2020-03-13,4.4,,1.109,3.508,123.693,112.378,3.502,126.023
2020-03-16,4.216,,1.082,3.428,123.546,112.389,3.414,126.045
2020-03-17,4.178,,1.081,3.396,123.266,111.973,3.255,126.056
2020-03-18,4.108,,1.063,3.36,123.266,112.035,3.326,126.062
2020-03-19,4.068,,1.044,3.301,122.951,111.73,3.312,126.067
2020-03-20,4.123,,1.065,3.335,123.175,111.7,3.346,126.091
2020-03-23,3.989,,1.034,3.231,123.779,112.29,3.337,126.107
2020-03-24,4.085,,1.06,3.289,123.794,112.476,3.523,126.093
2020-03-25,4.193,,1.083,3.368,123.813,112.485,3.581,126.094
2020-03-26,4.167,,1.075,3.344,124.082,112.651,3.572,126.097
2020-03-27,4.186,,1.083,3.362,124.288,112.677,3.612,126.117
2020-03-30,4.148,,1.075,3.331,124.448,112.705,3.583,126.114
2020-03-31,4.151,,1.071,3.324,124.685,112.815,3.586,126.127
2020-04-01,4.156,,1.066,3.302,124.92,112.97,3.528,126.139
2020-04-02,4.212,,1.077,3.338,124.764,112.933,3.543,126.141
2020-04-03,4.183,,1.074,3.328,124.706,112.934,3.575,126.173
2020-04-07,4.277,,1.09,3.377,125.363,113.394,3.676,126.174
2020-04-08,4.26,,1.087,3.378,125.892,113.61,3.641,126.185
2020-04-09,4.272,,1.09,3.377,126.034,113.493,3.65,126.193
2020-04-10,4.259,,1.085,3.353,125.79,113.381,3.671,126.218
2020-04-13,4.235,,1.085,3.339,125.966,113.467,3.67,126.225
2020-04-14,4.305,,1.094,3.373,126.006,113.429,3.712,126.227
2020-04-15,4.28,,1.088,3.36,126.602,113.572,3.702,126.226
2020-04-16,4.282,,1.086,3.349,126.477,113.877,3.73,126.231
2020-04-17,4.321,,1.092,3.359,126.397,113.778,3.669,126.231
2020-04-20,4.339,,1.096,3.363,126.388,113.431,3.651,126.243
2020-04-21,4.294,,1.086,3.341,126.453,113.43,3.684,126.258
2020-04-22,4.332,,1.086,3.342,126.912,113.714,3.674,126.266
2020-04-23,4.324,,1.086,3.331,127.312,114.26,3.739,126.268
2020-04-24,4.288,,1.078,3.306,127.389,114.532,3.769,126.285
2020-04-27,4.307,,1.087,3.321,127.421,114.504,3.741,126.29
2020-04-28,4.334,,1.088,3.296,127.556,114.634,3.714,126.295
2020-04-29,4.357,,1.107,3.341,127.929,114.749,3.733,126.278
2020-04-30,4.421,,1.118,3.398,127.967,114.501,3.746,126.298
2020-05-06,4.433,,1.116,3.396,127.705,114.289,3.741,126.307
2020-05-07,4.425,,1.116,3.398,126.967,113.755,3.723,126.322
2020-05-08,4.472,,1.122,3.421,126.803,113.472,3.769,126.341
2020-05-11,4.464,,1.129,3.418,126.528,112.922,3.754,126.352
2020-05-12,4.463,,1.121,3.403,126.705,113.235,3.746,126.369
2020-05-13,4.474,,1.124,3.406,126.636,112.979,3.757,126.376
2020-05-14,4.436,,1.111,3.373,126.842,112.928,3.781,126.379
2020-05-15,4.415,,1.108,3.366,127.057,113.132,3.834,126.391
2020-05-18,4.428,,1.113,3.366,126.618,112.637,3.927,126.392
2020-05-19,4.461,,1.116,3.377,126.423,112.784,3.865,126.396
2020-05-20,4.443,,1.111,3.355,126.016,112.989,3.906,126.402
2020-05-21,4.414,,1.111,3.344,126.043,113.039,3.87,126.407
2020-05-22,4.316,,1.091,3.296,126.595,113.564,3.865,126.421
2020-05-25,4.319,,1.095,3.295,126.269,113.203,3.858,126.429
2020-05-26,4.371,,1.099,3.312,125.582,112.786,3.876,126.429
2020-05-27,4.35,,1.101,3.328,125.287,112.784,3.835,126.434
2020-05-28,4.356,,1.106,3.334,125.531,113.109,3.863,126.431
2020-05-29,4.374,,1.104,3.314,125.393,112.733,3.864,126.453
2020-06-01,4.489,,1.121,3.37,125.22,112.401,3.895,126.45
2020-06-02,4.502,,1.125,3.378,124.63,112.063,3.888,126.459
2020-06-03,4.501,,1.126,3.392,124.314,111.872,3.853,126.469
2020-06-04,4.503,,1.129,3.407,124.188,111.499,3.82,126.475
2020-06-05,4.529,,1.125,3.386,124.053,111.403,3.817,126.499
2020-06-08,4.55,,1.132,3.4,124.378,111.781,3.783,126.504
2020-06-09,4.581,,1.137,3.409,124.449,111.761,3.782,126.506
2020-06-10,4.571,,1.137,3.395,124.137,111.731,3.821,126.5
2020-06-11,4.529,,1.126,3.371,124.314,112.223,3.855,126.511
2020-06-12,4.54,,1.128,3.367,124.501,112.318,3.854,126.529
2020-06-15,4.476,,1.118,3.345,124.641,112.619,3.844,126.541
2020-06-16,4.546,,1.13,3.384,123.956,111.787,3.84,126.534
2020-06-17,4.55,,1.135,3.395,123.488,111.694,3.842,126.536
2020-06-18,4.586,,1.14,3.424,123.449,111.513,3.836,126.548
2020-06-19,4.644,,1.144,3.42,123.276,111.54,3.844,126.526
2020-06-22,4.649,,1.136,3.403,123.419,111.56,3.886,126.544
2020-06-23,4.67,,1.132,3.391,122.872,111.01,3.882,126.548
2020-06-24,4.711,,1.137,3.395,123.375,111.52,3.91,126.594
2020-06-29,4.67,,1.131,3.37,123.625,111.566,3.91,126.577
2020-06-30,4.727,,1.142,3.393,123.474,111.463,3.914,126.583
2020-07-01,4.833,,1.173,3.449,123.638,111.566,3.939,126.607
2020-07-02,4.944,,1.206,3.528,123.776,111.716,3.903,126.599
2020-07-03,5.043,,1.223,3.579,123.625,111.6,3.915,126.622
2020-07-06,5.413,,1.304,3.833,122.887,110.585,3.902,126.59
2020-07-07,5.358,,1.301,3.773,122.565,110.116,3.911,126.652
2020-07-08,5.428,,1.304,3.829,122.339,109.756,3.928,126.682
2020-07-09,5.512,,1.315,3.845,122.352,109.567,3.954,126.689
2020-07-10,5.414,,1.286,3.759,122.722,109.839,3.926,126.753
2020-07-13,5.527,,1.319,3.833,122.405,109.651,3.939,126.736
2020-07-14,5.478,,1.312,3.81,122.871,110.088,3.935,126.794
2020-07-15,5.413,,1.298,3.755,123.09,110.483,3.94,126.846
2020-07-16,5.155,,1.281,3.655,123.494,110.744,3.927,126.817
2020-07-17,5.21,,1.276,3.658,123.277,110.445,3.904,126.788
2020-07-20,5.348,,1.328,3.798,123.015,110.334,3.925,126.742
2020-07-21,5.362,,1.325,3.788,123.244,110.393,3.951,126.756
2020-07-22,5.422,,1.326,3.79,123.682,111.077,4.043,126.738
2020-07-23,5.392,,1.314,3.744,123.976,111.208,4.066,126.759
2020-07-24,5.152,,1.274,3.637,123.843,111.393,4.109,126.779
2020-07-27,5.184,,1.265,3.619,123.974,111.445,4.203,126.782
2020-07-28,5.224,,1.273,3.646,123.729,111.151,4.198,126.781
2020-07-29,5.373,,1.29,3.689,123.591,110.983,4.206,126.761
2020-07-30,5.333,,1.301,3.691,123.463,110.763,4.174,126.784
2020-07-31,5.374,,1.311,3.718,123.231,110.361,4.216,126.794
2020-08-03,5.459,,1.346,3.802,123.13,110.442,4.2,126.797
2020-08-04,5.463,,1.349,3.804,123.145,110.463,4.206,126.826
2020-08-05,5.466,,1.341,3.783,123.201,110.606,4.32,126.823
2020-08-06,5.445,,1.338,3.801,123.094,110.646,4.353,126.847
2020-08-07,5.391,,1.341,3.794,123.089,110.51,4.378,126.85
2020-08-10,5.409,,1.353,3.838,123.084,110.616,4.349,126.857
2020-08-11,5.356,,1.348,3.82,123.061,110.488,4.253,126.865
2020-08-12,5.32,,1.34,3.792,122.634,110.314,3.989,126.863
2020-08-13,5.303,,1.352,3.826,122.747,110.597,4.054,126.878
2020-08-14,5.406,,1.36,3.845,122.771,110.636,4.088,126.87
2020-08-17,5.518,,1.397,3.931,122.9,110.726,4.129,126.875
2020-08-18,5.51,,1.398,3.935,122.979,110.758,4.225,126.887
2020-08-19,5.424,,1.391,3.924,122.861,110.579,4.177,126.898
2020-08-20,5.366,,1.375,3.903,122.589,110.322,4.088,126.922
2020-08-21,5.411,,1.373,3.899,122.612,110.359,4.091,126.932
2020-08-24,5.445,,1.382,3.905,122.587,110.341,4.056,126.931
2020-08-25,5.456,,1.376,3.887,122.33,110.033,4.064,126.941
2020-08-26,5.389,,1.357,3.831,122.208,109.889,4.059,126.958
2020-08-27,5.43,,1.355,3.833,121.945,109.956,4.108,126.953
2020-08-28,5.563,,1.376,3.878,121.862,109.645,4.109,126.943
2020-08-31,5.514,,1.367,3.865,121.948,109.724,4.123,126.962
2020-09-01,5.553,,1.36,3.862,122.317,110.117,4.169,126.98
2020-09-02,5.548,,1.353,3.862,122.177,109.962,4.125,127.002
2020-09-03,5.526,,1.347,3.855,122.154,110.266,4.053,126.994
2020-09-04,5.463,,1.34,3.827,121.956,110.291,4.065,127.001
2020-09-07,5.354,,1.324,3.809,121.668,110.048,4.063,127.029
2020-09-08,5.381,,1.331,3.826,121.887,110.397,4.066,127.024
2020-09-09,5.255,,1.31,3.795,122.001,110.683,4.068,127.03
2020-09-10,5.26,,1.305,3.77,122.24,110.746,4.096,127.046
2020-09-11,5.301,,1.305,3.766,122.168,110.183,4.087,127.064
2020-09-14,5.331,,1.305,3.769,121.955,109.797,4.086,127.077
2020-09-15,5.371,,1.31,3.78,122.087,110.212,4.1,127.08
2020-09-16,5.339,,1.313,3.791,122.137,110.25,4.088,127.082
2020-09-17,5.306,,1.317,3.795,122.172,110.195,4.06,127.086
2020-09-18,5.443,,1.347,3.842,122.176,110.216,4.078,127.09
2020-09-21,5.381,,1.337,3.826,122.525,110.718,4.078,127.106
2020-09-22,5.316,,1.317,3.781,122.686,110.898,3.985,127.139
2020-09-23,5.332,,1.315,3.78,122.65,110.653,3.925,127.149
2020-09-24,5.245,,1.297,3.726,122.548,110.605,3.881,127.144
2020-09-25,5.249,,1.29,3.718,122.42,110.453,3.928,127.161
2020-09-28,5.26,,1.296,3.72,122.318,110.594,3.919,127.173
2020-09-29,5.272,,1.295,3.72,122.209,110.403,3.972,127.193
2020-09-30,5.256,,1.287,3.711,122.162,110.188,3.974,127.27
2020-10-09,5.362,,1.307,3.762,121.983,110.04,3.971,127.274
2020-10-12,5.529,,1.329,3.824,122.061,109.74,4.014,127.264
2020-10-13,5.547,,1.332,3.817,121.895,109.787,4.003,127.263
2020-10-14,5.52,,1.327,3.801,121.888,109.687,3.958,127.288
2020-10-15,5.506,,1.326,3.79,121.748,109.603,3.953,127.289
2020-10-16,5.491,,1.333,3.794,121.941,109.824,3.965,127.322
2020-10-19,5.456,,1.328,3.779,122.192,110.062,3.968,127.334
2020-10-20,5.49,,1.328,3.773,122.234,109.858,3.952,127.34
2020-10-21,5.496,,1.331,3.768,122.342,109.887,3.966,127.344
2020-10-22,5.478,,1.325,3.751,122.467,110.016,3.97,127.345
2020-10-23,5.415,,1.32,3.74,122.287,109.956,3.956,127.347
2020-10-26,5.374,,1.315,3.718,122.172,109.813,3.938,127.356
2020-10-27,5.39,,1.31,3.707,122.407,110.076,3.972,127.363
2020-10-28,5.435,,1.307,3.712,122.339,110.059,3.974,127.371
2020-10-29,5.485,,1.32,3.745,122.284,110.121,3.92,127.383
2020-10-30,5.382,,1.299,3.723,122.426,110.104,3.897,127.412
2020-11-02,5.414,,1.314,3.738,122.645,110.332,3.93,127.448
2020-11-03,5.471,,1.326,3.763,122.604,110.286,3.949,127.434
2020-11-04,5.513,,1.336,3.798,122.683,110.284,3.967,127.471
2020-11-05,5.599,,1.351,3.862,122.55,110.27,3.965,127.462
2020-11-06,5.602,,1.357,3.894,122.381,110.259,4.001,127.495
2020-11-09,5.711,,1.378,3.964,122.197,110.05,3.99,127.481
2020-11-10,5.681,,1.377,3.949,122.231,110.014,3.889,127.512
2020-11-11,5.628,,1.385,3.97,122.215,109.97,3.881,127.538
2020-11-12,5.624,,1.39,3.988,122.163,110.018,3.873,127.558
2020-11-13,5.566,,1.366,3.96,121.901,109.692,3.89,127.546
2020-11-16,5.626,,1.412,4.039,122.108,109.8,3.888,127.526
2020-11-17,5.616,,1.412,4.054,122.04,109.829,3.881,127.545
2020-11-18,5.608,,1.42,4.074,121.871,109.622,3.856,127.546
2020-11-19,5.656,,1.41,4.047,121.805,109.508,3.837,127.542
2020-11-20,5.673,,1.416,4.068,121.805,109.448,3.843,127.557
2020-11-23,5.738,,1.439,4.129,122.119,109.583,3.851,127.568
2020-11-24,5.702,,1.429,4.122,121.984,109.541,3.755,127.58
2020-11-25,5.632,,1.41,4.078,122.046,109.575,3.714,127.598
2020-11-26,5.64,,1.413,4.067,122.011,109.564,3.718,127.6
2020-11-27,5.72,,1.422,4.096,121.964,109.53,3.72,127.615
2020-11-30,5.692,,1.433,4.059,122.249,109.682,3.628,127.636
2020-12-01,5.818,,1.425,4.067,122.06,109.61,3.653,127.635
2020-12-02,5.805,,1.428,4.07,122.094,109.551,3.707,127.645
2020-12-03,5.803,,1.41,4.035,122.002,109.528,3.748,127.661
2020-12-04,5.815,,1.408,4.02,122.198,109.9,3.754,127.695
2020-12-07,5.766,,1.389,3.959,122.13,109.751,3.745,127.702
2020-12-08,5.747,,1.386,3.949,122.18,110.089,3.8,127.706
2020-12-09,5.68,,1.371,3.896,122.227,109.985,3.778,127.707
2020-12-10,5.668,,1.366,3.92,122.226,109.956,3.74,127.711
2020-12-11,5.605,,1.367,3.91,122.084,109.785,3.739,127.737
2020-12-14,5.655,,1.355,3.858,121.975,109.63,3.74,127.749
2020-12-15,5.672,,1.351,3.84,122.18,109.66,3.769,127.763
2020-12-16,5.683,,1.347,3.837,122.247,109.665,3.793,127.768
2020-12-17,5.763,,1.352,3.873,122.199,109.574,3.812,127.732
2020-12-18,5.73,,1.363,3.898,122.128,109.575,3.838,127.765
2020-12-21,5.781,,1.36,3.903,122.273,109.559,3.879,127.774
2020-12-22,5.694,,1.331,3.822,122.494,109.766,3.825,127.808
2020-12-23,5.741,,1.33,3.826,122.565,109.832,3.818,127.819
2020-12-24,5.741,,1.32,3.812,122.588,109.841,3.832,127.841
2020-12-25,5.788,,1.332,3.826,122.72,109.976,3.853,127.846
2020-12-28,5.804,,1.324,3.808,122.599,110.0,3.858,127.858
2020-12-29,5.786,,1.319,3.773,122.668,110.189,3.837,127.875
2020-12-30,5.858,,1.323,3.78,122.735,110.249,3.832,127.868
2020-12-31,5.982,,1.328,3.795,122.782,110.105,3.85,127.934
2021-01-04,6.035,,1.32,3.805,122.591,110.038,3.902,127.946
2021-01-05,6.147,,1.319,3.774,122.711,110.21,3.92,127.966
2021-01-06,6.202,,1.332,3.77,122.965,110.44,3.931,128.019
2021-01-07,6.335,,1.334,3.756,123.037,110.426,3.903,128.047
2021-01-08,6.303,,1.336,3.774,122.981,110.446,3.878,128.039
2021-01-11,6.232,,1.324,3.729,122.863,110.411,3.777,128.031
2021-01-12,6.413,,1.326,3.758,122.99,110.47,3.805,128.053
2021-01-13,6.388,,1.324,3.768,123.232,110.718,3.797,128.03
2021-01-14,6.271,,1.321,3.765,123.486,110.869,3.772,128.029
2021-01-15,6.252,,1.331,3.79,123.336,111.032,3.785,128.053
2021-01-18,6.32,,1.338,3.81,123.166,110.777,3.775,128.067
2021-01-19,6.234,,1.351,3.815,122.94,110.671,3.779,128.063
2021-01-20,6.268,,1.337,3.812,123.137,110.886,3.789,128.075
2021-01-21,6.376,,1.338,3.817,123.286,110.892,3.825,128.076
2021-01-22,6.379,,1.316,3.782,123.341,111.118,3.806,128.105
2021-01-25,6.455,,1.304,3.731,123.344,111.068,3.788,128.11
2021-01-26,6.317,,1.3,3.715,122.923,110.62,3.799,128.114
2021-01-27,6.329,,1.301,3.714,122.952,110.533,3.779,128.118
2021-01-28,6.173,,1.285,3.667,122.857,110.496,3.761,128.113
2021-01-29,6.131,,1.283,3.644,122.881,110.282,3.778,128.151
2021-02-01,6.203,,1.298,3.668,123.001,110.615,3.82,128.163
2021-02-02,6.294,,1.293,3.677,123.064,110.76,3.789,128.179
2021-02-03,6.288,,1.291,3.648,123.14,110.672,3.75,128.208
2021-02-04,6.275,,1.284,3.623,123.112,110.663,3.723,128.211
2021-02-05,6.284,,1.303,3.651,122.918,110.349,3.681,128.247
2021-02-08,6.367,,1.304,3.67,122.777,110.126,3.712,128.243
2021-02-09,6.525,,1.308,3.693,122.763,110.208,3.752,128.271
2021-02-10,6.657,,1.316,3.721,122.938,110.47,3.756,128.335
2021-02-18,6.607,,1.343,3.813,122.819,110.373,3.65,128.33
2021-02-19,6.644,,1.366,3.889,122.835,110.464,3.634,128.351
2021-02-22,6.407,,1.381,3.953,122.89,110.36,3.675,128.355
2021-02-23,6.39,,1.366,3.912,123.022,110.53,3.713,128.385
2021-02-24,6.221,,1.364,3.867,123.246,110.57,3.705,128.385
2021-02-25,6.28,,1.396,3.928,123.231,110.546,3.67,128.397
2021-02-26,6.109,,1.37,3.853,122.98,110.445,3.613,128.408
2021-03-01,6.211,,1.386,3.904,122.975,110.28,3.595,128.424
2021-03-02,6.132,,1.379,3.882,123.461,110.615,3.536,128.443
2021-03-03,6.252,,1.41,3.977,123.381,110.475,3.549,128.461
2021-03-04,6.061,,1.411,3.971,123.328,110.466,3.514,128.427
2021-03-05,6.037,,1.39,3.93,123.469,110.599,3.482,128.457
2021-03-08,5.823,,1.382,3.914,123.468,110.728,3.519,128.464
2021-03-09,5.708,,1.371,3.898,123.33,110.761,3.506,128.466
2021-03-10,5.732,,1.36,3.876,123.406,110.862,3.542,128.478
2021-03-11,5.88,,1.389,3.945,123.32,110.731,3.573,128.487
2021-03-12,5.894,,1.42,3.984,123.33,110.697,3.524,128.512
2021-03-15,5.777,,1.427,4.021,123.266,110.621,3.556,128.551
2021-03-16,5.815,,1.434,4.025,123.101,110.554,3.562,128.536
2021-03-17,5.842,,1.425,4.004,123.147,110.507,3.577,128.528
2021-03-18,5.888,,1.428,4.004,123.091,110.33,3.604,128.527
2021-03-19,5.728,,1.411,3.98,123.067,110.452,3.589,128.549
2021-03-22,5.794,,1.427,4.018,123.083,110.544,3.57,128.563
2021-03-23,5.742,,1.407,3.987,123.113,110.574,3.585,128.573
2021-03-24,5.655,,1.393,3.917,123.265,110.702,3.578,128.581
2021-03-25,5.65,,1.391,3.92,123.362,110.747,3.589,128.583
2021-03-26,5.769,,1.402,3.966,123.195,110.662,3.579,128.593
2021-03-29,5.781,,1.425,4.019,123.185,110.642,3.579,128.602
2021-03-30,5.831,,1.421,4.018,123.379,110.729,3.536,128.602
2021-03-31,5.789,,1.419,4.007,123.411,110.934,3.495,128.633
2021-04-01,5.86,,1.428,4.034,123.377,110.815,3.565,128.643
2021-04-02,5.916,,1.416,4.0,123.561,110.821,3.612,128.666
2021-04-06,5.884,,1.416,4.01,123.482,110.793,3.591,128.676
2021-04-07,5.844,,1.427,4.04,123.465,110.828,3.607,128.688
2021-04-08,5.857,,1.425,4.041,123.305,110.724,3.614,128.688
2021-04-09,5.775,,1.425,4.047,123.301,110.798,3.631,128.714
2021-04-12,5.679,,1.425,4.057,123.528,111.021,3.612,128.729
2021-04-13,5.671,,1.417,4.01,123.795,111.3,3.575,128.735
2021-04-14,5.703,,1.424,4.019,123.754,111.37,3.615,128.742
2021-04-15,5.671,,1.426,4.025,123.76,111.215,3.612,128.757
2021-04-16,5.689,,1.447,4.076,123.821,111.573,3.643,128.762
2021-04-19,5.834,,1.443,4.094,123.742,111.515,3.67,128.761
2021-04-20,5.824,,1.438,4.082,123.804,111.599,3.635,128.779
2021-04-21,5.838,,1.443,4.069,124.04,111.605,3.673,128.784
2021-04-22,5.834,,1.443,4.08,123.941,111.538,3.676,128.793
2021-04-23,5.892,,1.432,4.073,124.233,111.825,3.668,128.811
2021-04-26,5.819,,1.427,4.061,124.066,111.698,3.649,128.812
2021-04-27,5.834,,1.422,4.042,123.967,111.597,3.653,128.82
2021-04-28,5.877,,1.433,4.047,123.881,111.304,3.632,128.825
2021-04-29,5.93,,1.449,4.07,123.936,111.449,3.643,128.857
2021-04-30,5.878,,1.437,4.028,124.085,111.66,3.625,128.885
2021-05-06,5.802,,1.453,4.088,124.119,111.638,3.676,128.881
2021-05-07,5.732,,1.463,4.133,124.072,111.616,3.717,128.906
2021-05-10,5.73,,1.477,4.193,124.136,111.618,3.73,128.919
2021-05-11,5.76,,1.467,4.153,124.381,111.842,3.725,128.933
2021-05-12,5.796,,1.482,4.17,124.389,111.822,3.732,128.938
2021-05-13,5.733,,1.478,4.107,124.213,111.746,3.717,128.941
2021-05-14,5.877,,1.475,4.115,124.226,111.801,3.739,128.923
2021-05-17,5.947,,1.483,4.108,124.376,111.772,3.777,128.95
2021-05-18,5.949,,1.487,4.126,124.344,111.722,3.802,128.973
2021-05-19,5.933,,1.485,4.089,124.55,111.968,3.812,128.983
2021-05-20,5.949,,1.465,4.025,124.722,112.181,3.811,128.981
2021-05-21,5.886,,1.471,4.032,124.845,112.5,3.816,129.004
2021-05-24,5.918,,1.481,4.029,124.872,112.6,3.828,129.019
2021-05-25,6.106,,1.503,4.069,124.659,112.541,3.812,128.995
2021-05-26,6.108,,1.511,4.097,124.718,112.715,3.852,129.025
