date,510300.SH,563360.SH,512890.SH,510880.SH,511010.SH,511260.SH,518880.SH,511880.SH
2018-01-11,4205.5863,4714.6474,9469.4797,3108.1654,105.6537,93.0372,2.734,118.355
2018-01-12,4225.001,4728.1545,9515.2169,3117.0636,105.6376,92.971,2.774,118.394
2018-01-15,4225.2393,4704.6965,9527.9645,3109.7132,105.584,92.7981,2.783,118.406
2018-01-16,4258.473,4724.6667,9683.7551,3137.0379,105.5835,92.781,2.781,118.415
2018-01-17,4248.1164,4701.3364,9653.2323,3140.634,105.587,92.8022,2.774,118.42
2018-01-18,4271.4168,4725.9061,9669.4081,3168.7559,105.5589,92.6352,2.759,118.434
2018-01-19,4285.395,4727.3599,9648.1491,3181.0265,105.5455,92.6758,2.751,118.465
2018-01-22,4336.5974,4796.037,9736.6662,3201.8923,105.5448,92.7445,2.754,118.497
2018-01-23,4382.6129,4831.7305,9811.3975,3257.1736,105.6071,92.7056,2.762,118.499
2018-01-24,4389.8853,4842.7841,9824.5445,3265.1352,105.6593,92.7317,2.774,118.512
2018-01-25,4365.0794,4826.1125,9769.174,3251.3959,105.6657,92.688,2.784,118.53
2018-01-26,4381.2996,4837.8397,9852.9899,3279.4106,105.6964,92.7406,2.767,118.569
2018-01-29,4302.0181,4751.2781,9739.0369,3257.9659,105.687,92.7415,2.754,118.597
2018-01-30,4256.1021,4710.2992,9627.733,3222.9832,105.6524,92.7753,2.731,118.622
2018-01-31,4275.8986,4709.0027,9642.8896,3217.7234,105.6867,92.8195,2.735,118.664
2018-02-01,4245.8978,4652.9809,9553.8091,3211.9734,105.6676,92.8845,2.729,118.703
2018-02-02,4271.2326,4681.9955,9609.3049,3241.9933,105.6668,92.8939,2.731,118.772
2018-02-05,4274.1464,4672.3376,9674.2023,3293.4643,105.6448,92.8367,2.705,118.762
2018-02-06,4148.8856,4521.2774,9401.1641,3217.0436,105.7309,93.0172,2.726,118.728
2018-02-07,4050.4972,4440.1784,9193.0856,3149.0692,105.7607,93.0816,2.689,118.693
2018-02-08,4012.0472,4417.9567,9121.4001,3091.0011,105.6973,93.0951,2.68,118.716
2018-02-09,3840.6527,4243.3489,8726.3179,2973.3864,105.751,93.0705,2.692,118.749
2018-02-11,,,,,,,,
2018-02-12,3890.1046,4314.2667,8816.9072,2975.9545,105.8002,93.0761,2.694,118.789
2018-02-13,3935.6324,4357.3511,8911.3259,3015.5912,105.7717,93.0559,2.708,118.855
2018-02-14,3966.9614,4391.8887,8944.4901,3018.6628,105.8141,93.0837,2.73,119.023
2018-02-15,,,,,,,,
2018-02-16,,,,,,,,
2018-02-19,,,,,,,,
2018-02-20,,,,,,,,
2018-02-21,,,,,,,,
2018-02-22,4052.7332,4489.2091,9145.7606,3084.183,105.7715,93.1113,2.704,118.919
2018-02-23,4071.0889,4505.5471,9191.8771,3096.0376,105.8479,93.127,2.712,118.96
2018-02-24,,,,,,,,
2018-02-26,4118.4186,4572.2394,9253.5372,3123.345,105.8774,93.2659,2.727,118.969
2018-02-27,4058.9806,4522.2663,9152.0271,3078.9674,106.0879,93.3838,2.712,118.976
2018-02-28,4023.6415,4489.767,9088.5334,3049.2484,106.1589,93.4737,2.692,118.992
2018-03-01,4049.0863,4528.5763,9107.6922,3050.0732,106.1534,93.4779,2.689,119.008
2018-03-02,4016.461,4491.8889,9094.284,3044.7582,106.089,93.4612,2.7,119.044
2018-03-05,4018.097,4496.2606,9084.5726,3047.2626,106.0365,93.4096,2.71,119.064
2018-03-06,4066.5647,4542.1226,9207.9041,3072.8168,106.0745,93.4401,2.709,119.075
2018-03-07,4036.6536,4507.9648,9170.9894,3065.6997,106.0817,93.479,2.719,119.083
2018-03-08,4077.6001,4555.0059,9232.4124,3078.4536,106.1635,93.5415,2.714,119.101
2018-03-09,4108.8652,4601.5618,9269.812,3085.1366,106.2111,93.5193,2.7,119.117
2018-03-12,4127.6662,4638.0143,9294.8788,3088.1311,106.2297,93.546,2.699,119.125
2018-03-13,4091.2533,4600.3554,9221.0438,3076.2647,106.2733,93.52,2.698,119.154
2018-03-14,4073.3447,4573.5024,9196.1926,3066.8102,106.2241,93.5225,2.702,119.173
2018-03-15,4096.1627,4598.5095,9188.2465,3065.3397,106.2318,93.5324,2.699,119.185
2018-03-16,4056.4226,4553.8976,9161.3826,3041.4768,106.1998,93.5803,2.688,119.212
2018-03-19,4074.2479,4580.5286,9146.9766,3027.6947,106.212,93.6244,2.678,119.227
2018-03-20,4077.7041,4589.439,9119.4763,3033.1864,106.2738,93.7149,2.689,119.25
2018-03-21,4061.0502,4559.9449,9097.409,3028.3944,106.2684,93.7987,2.69,119.252
2018-03-22,4020.349,4519.6455,9033.3063,3008.6895,106.376,93.8535,2.713,119.278
2018-03-23,3904.9355,4373.2648,8781.0677,2937.0887,106.4205,94.0522,2.741,119.338
2018-03-26,3879.893,4370.9337,8734.8487,2903.3126,106.5221,94.105,2.738,119.317
2018-03-27,3913.2689,4425.2517,8785.0824,2912.9674,106.4385,94.1182,2.736,119.323
2018-03-28,3842.7155,4348.3232,8636.7358,2876.4847,106.5102,94.1789,2.721,119.331
2018-03-29,3894.0498,4394.9766,8787.9441,2919.4112,106.4083,94.1564,2.688,119.3
2018-03-30,3898.4977,4419.6119,8754.0161,2919.0107,106.4127,94.087,2.692,119.381
2018-04-02,3886.9189,4407.5523,8731.8832,2895.9609,106.4484,94.163,2.696,119.421
2018-04-03,3862.4796,4374.7124,8665.0906,2864.5668,106.4725,94.1005,2.716,119.495
2018-04-04,3854.8625,4359.2321,8664.7592,2860.9599,106.456,94.1542,2.712,119.54
2018-04-05,,,,,,,,
2018-04-06,,,,,,,,
2018-04-08,,,,,,,,
2018-04-09,3852.9292,4362.0983,8664.4136,2861.2222,106.6483,94.3364,2.707,119.582
2018-04-10,3927.1729,4428.7815,8778.9773,2913.219,106.6745,94.2952,2.71,119.612
2018-04-11,3938.3434,4441.2153,8810.9554,2932.9862,106.608,94.3239,2.726,119.571
2018-04-12,3898.6354,4398.9149,8747.5416,2903.3208,106.7137,94.3264,2.735,119.57
2018-04-13,3871.1443,4373.765,8709.7824,2888.449,106.8206,94.3907,2.714,119.598
2018-04-16,3808.863,4326.5878,8577.447,2833.2696,106.9934,94.5079,2.725,119.598
2018-04-17,3748.6412,4247.0348,8477.764,2806.6901,107.1949,94.6379,2.729,119.603
2018-04-18,3766.282,4277.3314,8515.593,2815.7192,107.5855,95.4848,2.727,119.608
2018-04-19,3811.843,4326.2464,8565.7139,2836.2611,107.896,95.5905,2.734,119.594
2018-04-20,3760.8543,4265.5909,8441.7636,2799.3536,107.9669,95.6736,2.722,119.626
2018-04-23,3766.3257,4257.28,8414.9543,2800.7007,107.8817,95.6108,2.708,119.612
2018-04-24,3843.4886,4347.0422,8596.9438,2855.5046,107.8752,95.4251,2.7,119.617
2018-04-25,3828.7015,4337.141,8565.6753,2837.9373,107.9127,95.4455,2.699,119.665
2018-04-26,3755.4941,4251.632,8458.3843,2802.9721,108.0062,95.2647,2.702,119.702
2018-04-27,3756.8765,4251.8568,8445.5813,2804.4135,107.9057,95.2463,2.692,119.797
2018-04-28,,,,,,,,
2018-04-30,,,,,,,,
2018-05-01,,,,,,,,
2018-05-02,3763.6461,4256.7931,8499.1502,2819.4488,107.8516,95.1059,2.684,119.847
2018-05-03,3793.0001,4288.857,8570.4564,2835.4268,107.9226,95.1475,2.684,119.853
2018-05-04,3774.5981,4271.51,8560.3825,2828.8501,108.0133,95.246,2.687,119.892
2018-05-07,3834.1877,4343.6569,8701.4181,2862.5647,107.9839,95.2093,2.694,119.908
2018-05-08,3878.6767,4386.8951,8788.2897,2886.1347,107.8699,95.0922,2.692,119.879
2018-05-09,3871.6152,4382.3165,8785.3946,2883.7036,107.7938,94.9839,2.689,119.881
2018-05-10,3893.0565,4403.3608,8839.1881,2903.2318,107.7967,94.9893,2.69,119.882
2018-05-11,3872.8383,4378.1643,8793.871,2894.9482,107.8142,95.0088,2.693,119.917
2018-05-14,3909.2933,4411.6059,8835.6048,2905.5485,107.8241,94.9768,2.694,119.909
2018-05-15,3924.0975,4437.5618,8871.4191,2917.2929,107.6922,94.9146,2.68,119.94
2018-05-16,3892.8442,4407.7119,8816.6107,2900.3811,107.6864,94.9357,2.654,119.955
2018-05-17,3864.0507,4375.564,8794.3132,2895.0493,107.6465,94.9416,2.642,119.968
2018-05-18,3903.0637,4413.0195,8847.3301,2923.7254,107.5433,94.9488,2.644,120.005
2018-05-21,3921.2421,4444.1628,8883.346,2934.9282,107.4914,94.9695,2.639,120.007
2018-05-22,3906.2081,4438.035,8876.1702,2923.8689,107.6758,95.1249,2.646,120.039
2018-05-23,3854.5825,4379.2167,8778.2042,2893.8114,107.6814,95.1599,2.649,120.064
2018-05-24,3827.217,4351.0839,8722.7555,2873.8336,107.6745,95.2375,2.665,120.072
2018-05-25,3816.498,4328.4731,8722.3817,2873.9629,107.7496,95.3042,2.678,120.077
2018-05-28,3833.2599,4342.0965,8766.5646,2869.7009,107.7306,95.4241,2.667,120.085
2018-05-29,3804.0093,4311.6216,8747.2964,2868.8826,107.7593,95.4245,2.676,120.084
2018-05-30,3723.3724,4221.1385,8579.5857,2816.7132,107.7084,95.4408,2.683,120.083
2018-05-31,3802.3759,4306.3749,8752.5582,2866.9866,107.75,95.4393,2.686,120.11
2018-06-01,3770.5891,4261.6348,8686.1858,2852.9537,107.6561,95.4279,2.68,120.155
2018-06-04,3807.5781,4295.5294,8766.1928,2873.5616,107.582,95.2924,2.665,120.188
2018-06-05,3845.3164,4350.3151,8832.3233,2878.9822,107.5164,95.1795,2.662,120.201
2018-06-06,3837.3511,4344.913,8818.6382,2873.9306,107.4688,95.1318,2.666,120.213
2018-06-07,3831.0128,4327.9812,8797.4802,2859.0575,107.4171,95.1193,2.664,120.227
2018-06-08,3779.6159,4275.7208,8659.7788,2814.2405,107.5196,95.158,2.664,120.256
2018-06-11,3779.9818,4268.4929,8641.1331,2814.723,107.4631,95.1727,2.671,120.278
2018-06-12,3825.9534,4321.6536,8768.5758,2840.5606,107.3539,95.0839,2.669,120.284
2018-06-13,3788.3391,4275.7926,8722.3742,2829.356,107.2791,95.0718,2.667,120.284
2018-06-14,3773.3655,4254.7161,8690.4188,2828.5438,107.3097,95.187,2.677,120.306
2018-06-15,3753.4338,4216.1514,8628.4338,2824.6622,107.3746,95.3449,2.682,120.341
2018-06-18,,,,,,,,
2018-06-19,3621.1166,4049.2306,8296.4631,2752.2779,107.5373,95.5019,2.659,120.347
2018-06-20,3635.4436,4068.7377,8323.2734,2743.6875,107.5225,95.5015,2.651,120.387
2018-06-21,3592.965,4011.6327,8244.6948,2720.4452,107.5228,95.5516,2.641,120.4
2018-06-22,3608.9046,4034.5299,8253.2926,2718.1592,107.5978,95.6326,2.653,120.406
2018-06-25,3560.4777,3985.4792,8182.7433,2691.6131,107.6533,95.7003,2.658,120.425
2018-06-26,3531.1112,3969.4802,8092.5041,2658.3312,107.579,95.6537,2.657,120.439
2018-06-27,3459.2621,3895.9476,8005.1391,2635.2425,107.5833,95.7255,2.663,120.435
2018-06-28,3423.5255,3851.1804,7885.2541,2597.7056,107.6672,95.8951,2.655,120.449
2018-06-29,3510.9845,3960.3097,8071.0253,2646.5742,107.8087,96.0575,2.661,120.505
2018-07-02,3407.9638,3856.4721,7825.3242,2565.3734,107.8369,96.2145,2.667,120.565
2018-07-03,3409.2801,3864.8956,7835.4721,2574.4937,107.9093,96.2405,2.665,120.635
2018-07-04,3363.7473,3809.1715,7755.6171,2566.7317,107.9425,96.1974,2.673,120.752
2018-07-05,3342.4379,3773.2087,7663.036,2554.4767,107.8995,96.1083,2.675,120.838
2018-07-06,3365.1227,3800.9279,7661.2067,2567.1507,108.0965,96.1029,2.68,120.889
2018-07-09,3459.1837,3905.2462,7837.2709,2618.9517,107.9793,96.0309,2.677,120.873
2018-07-10,3467.5155,3915.3151,7870.5822,2626.217,107.9466,95.9197,2.668,120.848
2018-07-11,3407.5297,3847.455,7732.6631,2583.5012,107.946,96.0344,2.676,120.832
2018-07-12,3481.0559,3937.6473,7859.6221,2626.8879,108.0123,96.1207,2.668,120.652
2018-07-13,3492.6897,3952.895,7876.1245,2618.7002,108.1152,96.2148,2.665,120.704
2018-07-16,3472.0859,3934.943,7807.6718,2597.8914,108.1521,96.2856,2.669,120.719
2018-07-17,3449.3773,3916.2274,7743.3307,2576.0665,108.1275,96.3209,2.664,120.745
2018-07-18,3431.3227,3893.1918,7705.5186,2586.9398,108.1219,96.3734,2.639,120.747
2018-07-19,3428.343,3884.7744,7690.5891,2582.7002,108.1311,96.4105,2.65,120.768
2018-07-20,3492.8938,3949.5121,7797.9143,2644.2946,108.1644,96.3763,2.655,120.782
2018-07-23,3525.7503,3984.673,7890.4539,2679.9582,108.1419,96.2394,2.668,120.793
2018-07-24,3581.7057,4046.6041,8012.0164,2701.7845,108.1009,96.0055,2.666,120.783
2018-07-25,3577.7522,4045.9122,7986.2927,2698.1647,108.0608,95.9633,2.668,120.803
2018-07-26,3536.2456,3997.9869,7943.2506,2685.7048,108.1649,96.0013,2.672,120.829
2018-07-27,3521.2269,3979.9423,7904.8794,2669.176,108.1773,96.0428,2.669,120.85
2018-07-30,3515.0794,3963.7087,7878.8133,2679.3097,108.2396,96.0853,2.671,120.873
2018-07-31,3517.6568,3963.4486,7924.8035,2688.1717,108.3248,96.1973,2.673,120.894
2018-08-01,3447.3882,3891.9349,7770.9473,2637.7884,108.4755,96.2335,2.672,120.91
2018-08-02,3370.9579,3806.5339,7559.1787,2590.4868,108.5441,96.355,2.664,120.934
2018-08-03,3315.2839,3740.4673,7458.4603,2570.2518,108.5712,96.4156,2.663,120.968
2018-08-06,3273.2728,3688.1382,7394.6511,2551.3521,108.5736,96.4635,2.663,120.973
2018-08-07,3368.8695,3794.6677,7586.7859,2609.1622,108.6342,96.4733,2.662,120.974
2018-08-08,3314.5075,3732.5811,7463.053,2575.6264,108.5697,96.3175,2.658,120.984
2018-08-09,3397.5298,3829.1001,7613.8524,2619.2262,108.3642,96.1368,2.658,120.988
2018-08-10,3405.0191,3839.6611,7620.0581,2600.1443,108.2363,96.086,2.656,121.018
2018-08-13,3390.3441,3834.9884,7588.7695,2584.6097,108.1292,95.8938,2.664,121.033
2018-08-14,3372.9137,3814.7527,7566.7567,2583.1909,108.0572,95.8716,2.641,121.037
2018-08-15,3291.976,3722.2484,7420.3876,2530.8093,108.0613,95.8349,2.637,121.058
2018-08-16,3276.7276,3694.4703,7368.7304,2521.9896,108.0238,95.8205,2.604,121.069
2018-08-17,3229.6198,3637.1203,7279.8235,2499.4497,107.8934,95.6078,2.598,121.093
2018-08-20,3267.2498,3672.298,7350.1307,2528.592,107.7785,95.5481,2.615,121.105
2018-08-21,3326.6489,3737.5742,7442.3519,2556.3348,107.6418,95.4566,2.627,121.119
2018-08-22,3307.9545,3712.2761,7392.8391,2537.711,107.4813,95.4753,2.626,121.139
2018-08-23,3320.0257,3728.5015,7392.1518,2546.9496,107.5392,95.5306,2.627,121.188
2018-08-24,3325.3347,3728.5544,7412.458,2561.8505,107.6183,95.5913,2.628,121.194
2018-08-27,3406.5735,3823.1953,7563.9176,2613.5509,107.679,95.5882,2.641,121.17
2018-08-28,3400.1705,3818.3321,7550.6684,2611.1134,107.6306,95.4874,2.65,121.188
2018-08-29,3386.5736,3798.5157,7517.4408,2596.1913,107.6704,95.5098,2.638,121.217
2018-08-30,3351.0942,3755.7925,7478.4316,2584.2625,107.7653,95.5973,2.641,121.24
2018-08-31,3334.5036,3724.8883,7462.151,2576.6001,107.7899,95.644,2.646,121.274
2018-09-03,3321.8248,3718.827,7452.1814,2572.1321,107.8057,95.5968,2.635,121.263
2018-09-04,3363.8984,3767.2317,7529.7375,2597.2513,107.7265,95.5277,2.626,121.269
2018-09-05,3298.1412,3694.8379,7393.6552,2552.6079,107.6807,95.5027,2.624,121.26
2018-09-06,3262.8808,3658.9197,7335.8721,2537.4903,107.5728,95.465,2.633,121.28
2018-09-07,3277.6438,3671.014,7362.0504,2545.1479,107.5259,95.4577,2.642,121.268
2018-09-10,3230.0681,3613.8022,7312.0829,2530.6773,107.4365,95.3841,2.633,121.315
2018-09-11,3224.2116,3609.2877,7298.7388,2522.5112,107.3517,95.1734,2.64,121.296
2018-09-12,3202.0248,3583.5799,7284.4851,2521.0917,107.2371,95.1277,2.639,121.327
2018-09-13,3236.5662,3618.4882,7366.6501,2549.1181,107.2627,95.1714,2.65,121.327
2018-09-14,3242.0902,3615.4735,7384.4382,2556.4583,107.281,95.2249,2.656,121.352
2018-09-17,3204.9224,3571.1859,7336.2353,2536.006,107.3227,95.3488,2.642,121.371
2018-09-18,3269.4319,3644.5058,7444.3739,2578.3885,107.3601,95.3155,2.646,121.371
2018-09-19,3312.4823,3690.0217,7537.9876,2606.8737,107.3197,95.2765,2.648,121.371
2018-09-20,3310.1258,3686.345,7511.4666,2599.2653,107.2481,95.104,2.651,121.384
2018-09-21,3410.4856,3788.5945,7737.389,2671.4267,107.2174,95.065,2.657,121.374
2018-09-24,,,,,,,,
2018-09-25,3379.8043,3764.742,7672.637,2649.8817,107.2457,95.188,2.649,121.408
2018-09-26,3417.2413,3803.6564,7745.6789,2667.2139,107.2873,95.1889,2.653,121.413
2018-09-27,3403.5902,3782.4559,7706.1653,2669.7764,107.3789,95.3147,2.642,121.437
2018-09-28,3438.8649,3819.4427,7806.9833,2700.5583,107.4765,95.3971,2.623,121.543
2018-09-29,,,,,,,,
2018-09-30,,,,,,,,
2018-10-01,,,,,,,,
2018-10-02,,,,,,,,
2018-10-03,,,,,,,,
2018-10-04,,,,,,,,
2018-10-05,,,,,,,,
2018-10-08,3290.8988,3658.5179,7517.4633,2606.0459,107.5311,95.3543,2.656,121.593
2018-10-09,3288.6906,3655.7108,7487.8579,2593.7528,107.5439,95.4383,2.652,121.603
2018-10-10,3281.5978,3647.0381,7486.6147,2604.6378,107.5349,95.4732,2.652,121.609
2018-10-11,3124.1139,3461.2477,7101.5124,2486.2222,107.5978,95.5789,2.665,121.6
2018-10-12,3170.7262,3504.6938,7175.7601,2516.2689,107.7056,95.6637,2.702,121.632
2018-10-15,3126.4516,3455.538,7040.2526,2471.3418,107.7212,95.6819,2.728,121.644
2018-10-16,3100.9738,3416.9643,6953.9287,2458.0629,107.7147,95.6324,2.727,121.64
2018-10-17,3118.2463,3439.761,7002.3175,2479.8857,107.6494,95.6979,2.719,121.649
2018-10-18,3044.3918,3353.4947,6882.7891,2425.4003,107.7216,95.8031,2.722,121.667
2018-10-19,3134.9455,3451.6605,7087.3521,2492.2603,107.8857,95.8612,2.734,121.673
2018-10-22,3270.2732,3596.8575,7358.7592,2577.6114,107.8889,95.7973,2.73,121.653
2018-10-23,3183.4257,3501.1518,7181.1301,2513.8142,107.8608,95.759,2.744,121.686
2018-10-24,3188.2018,3496.4061,7188.6381,2517.8572,107.9547,95.8326,2.745,121.707
2018-10-25,3194.3084,3486.116,7233.4736,2523.3534,107.9027,95.9904,2.759,121.718
2018-10-26,3173.635,3469.1389,7244.4086,2528.3593,107.9286,95.9926,2.757,121.737
2018-10-29,3076.8889,3368.1894,7053.7863,2473.5567,107.9839,96.0632,2.753,121.753
2018-10-30,3110.2605,3392.1002,7104.9634,2493.4156,108.0554,96.1334,2.747,121.759
2018-10-31,3153.8234,3447.6826,7162.0396,2516.7911,108.0581,96.1413,2.724,121.768
2018-11-01,3177.0338,3474.6193,7196.7106,2518.5118,108.1097,96.1852,2.73,121.764
2018-11-02,3290.2455,3605.8798,7382.2294,2572.3537,108.0523,96.0765,2.731,121.765
2018-11-05,3262.8351,3581.8366,7350.2383,2561.6679,108.0389,96.1056,2.732,121.803
2018-11-06,3243.1504,3560.986,7319.177,2555.9251,108.0823,96.0979,2.734,121.816
2018-11-07,3221.9101,3540.8763,7273.3941,2543.8839,108.142,96.2319,2.735,121.819
2018-11-08,3212.7737,3528.8832,7256.4676,2545.2743,108.2617,96.3337,2.724,121.83
2018-11-09,3167.4442,3482.5536,7183.7972,2507.1972,108.3054,96.3144,2.718,121.852
2018-11-12,3205.1407,3535.4308,7281.5094,2537.4541,108.3612,96.3433,2.698,121.85
2018-11-13,3237.3823,3575.31,7349.1655,2552.4864,108.4208,96.3885,2.689,121.852
2018-11-14,3204.9427,3543.3896,7300.162,2526.214,108.6736,96.5973,2.688,121.855
2018-11-15,3242.3715,3583.7243,7367.1913,2546.5219,108.7015,96.7307,2.703,121.871
2018-11-16,3257.6735,3596.7523,7427.3012,2552.2004,108.8099,96.9299,2.707,121.894
2018-11-19,3294.6031,3622.8804,7503.384,2577.4699,108.8327,97.152,2.714,121.915
2018-11-20,3218.4076,3540.8914,7355.9953,2525.9593,108.7716,97.0643,2.724,121.929
2018-11-21,3226.4918,3550.6245,7363.2941,2531.4308,108.7254,97.0839,2.723,121.956
2018-11-22,3214.4273,3540.5226,7360.0142,2519.3593,108.7241,97.0469,2.728,121.977
2018-11-23,3143.4752,3454.2365,7196.5739,2475.605,108.6752,96.9941,2.731,122.013
2018-11-26,3141.2434,3453.3013,7225.8332,2475.5575,108.6976,96.9703,2.727,122.022
2018-11-27,3137.2413,3453.6493,7197.1048,2470.1152,108.7211,96.8883,2.722,122.025
2018-11-28,3178.9326,3496.0587,7269.0432,2487.7098,108.7656,96.9741,2.71,121.99
2018-11-29,3137.6542,3448.5366,7192.6605,2468.8536,108.7978,97.0697,2.731,122.004
2018-11-30,3172.69,3484.0553,7250.7558,2491.6536,108.7731,97.1057,2.732,122.02
2018-12-03,3260.9502,3587.6043,7439.0288,2548.2341,108.8988,97.0962,2.72,122.019
2018-12-04,3267.7095,3598.8366,7447.1728,2555.3924,108.9607,97.239,2.72,122.047
2018-12-05,3252.0041,3581.4834,7401.4616,2545.7046,109.0738,97.3798,2.725,122.054
2018-12-06,3181.673,3503.3326,7293.4444,2507.283,109.0853,97.453,2.735,122.08
2018-12-07,3181.5646,3502.2692,7318.9082,2523.8791,109.062,97.5634,2.738,122.134
2018-12-10,3144.7631,3464.6491,7246.8849,2504.7774,109.3007,97.6478,2.767,122.125
2018-12-11,3159.8158,3480.833,7292.1548,2512.8127,109.4243,97.7686,2.763,122.118
2018-12-12,3170.6092,3490.3326,7323.5595,2526.6031,109.4247,97.7426,2.75,122.12
2018-12-13,3219.6924,3542.1518,7425.5336,2558.4444,109.3223,97.6441,2.748,122.098
2018-12-14,3165.9109,3477.6455,7327.4539,2526.8426,109.1917,97.5345,2.745,122.124
2018-12-17,3161.1966,3470.7976,7375.1704,2546.2926,109.2096,97.3326,2.746,122.14
2018-12-18,3128.4265,3441.6365,7327.9181,2528.8911,109.154,97.1721,2.761,122.159
2018-12-19,3091.1255,3397.0682,7313.9832,2514.7885,109.1431,97.1766,2.77,122.159
2018-12-20,3067.4169,3375.2988,7284.2303,2501.5995,109.1865,97.4147,2.77,122.148
2018-12-21,3029.3951,3340.6993,7239.2187,2490.182,109.2202,97.3692,2.788,122.179
2018-12-24,3038.1981,3357.0204,7266.206,2504.4628,109.1347,97.4271,2.798,122.193
2018-12-25,3017.2815,3333.1757,7236.6401,2484.5415,109.1225,97.4473,2.82,122.186
2018-12-26,3002.0327,3316.3334,7257.3945,2485.4256,109.0949,97.5483,2.819,122.159
2018-12-27,2990.5057,3296.1055,7258.89,2475.9586,109.1251,97.6048,2.809,122.185
2018-12-28,3010.6536,3310.2442,7293.0424,2486.0828,109.4548,97.7193,2.826,122.291
2018-12-29,,,,,,,,
2018-12-30,,,,,,,,
2018-12-31,,,,,,,,
2019-01-01,,,,,,,,
2019-01-02,2969.5353,3267.2814,7189.7299,2438.4806,109.5906,98.0116,2.837,122.306
2019-01-03,2964.8421,3255.2771,7188.2898,2436.6131,109.7678,98.3872,2.868,122.383
2019-01-04,3035.8741,3324.3411,7285.1929,2470.114,109.8344,98.476,2.853,122.483
2019-01-07,3054.303,3355.1924,7320.4983,2492.6791,109.8237,98.4645,2.841,122.554
2019-01-08,3047.7035,3347.4103,7323.9436,2496.4497,109.8783,98.5838,2.828,122.494
2019-01-09,3078.4759,3378.7831,7370.558,2510.4242,109.9302,98.6863,2.817,122.415
2019-01-10,3072.6864,3377.4276,7340.0704,2501.9896,109.8498,98.7764,2.823,122.414
2019-01-11,3094.7782,3402.6113,7375.0432,2516.9417,109.8947,98.7585,2.805,122.436
2019-01-14,3067.7845,3371.664,7344.3511,2510.7177,109.9103,98.74,2.807,122.448
2019-01-15,3127.9904,3435.9825,7414.1997,2531.8116,109.7671,98.6649,2.801,122.451
2019-01-16,3128.6517,3435.9149,7423.5377,2529.6572,109.8133,98.7538,2.803,122.464
2019-01-17,3111.4168,3414.4671,7446.2068,2526.7608,109.9168,98.932,2.81,122.465
2019-01-18,3168.1739,3474.2878,7475.8722,2561.2664,109.859,98.868,2.811,122.476
2019-01-21,3185.6364,3498.1221,7487.8703,2571.0766,109.7934,98.9,2.8,122.488
2019-01-22,3143.3171,3447.5734,7448.5719,2541.1916,109.8219,98.8316,2.799,122.504
2019-01-23,3141.0532,3447.5907,7483.4536,2547.176,109.8457,98.8363,2.802,122.525
2019-01-24,3158.7817,3468.4795,7504.4506,2553.4445,109.8841,98.8254,2.8,122.528
2019-01-25,3184.4696,3490.3314,7545.3278,2563.3021,109.7925,98.7793,2.797,122.552
2019-01-28,3183.7777,3488.2684,7538.8702,2567.122,109.8295,98.732,2.823,122.555
2019-01-29,3193.9698,3490.8436,7589.8658,2577.7881,109.8037,98.7907,2.833,122.587
2019-01-30,3168.4829,3458.7733,7561.1462,2564.2697,109.8713,98.8628,2.842,122.58
2019-01-31,3201.6331,3484.5301,7589.7438,2580.0916,109.9542,98.9213,2.837,122.603
2019-02-01,3247.3971,3544.1222,7668.4358,2606.2923,110.0093,98.9672,2.852,122.721
2019-02-02,,,,,,,,
2019-02-03,,,,,,,,
2019-02-04,,,,,,,,
2019-02-05,,,,,,,,
2019-02-06,,,,,,,,
2019-02-07,,,,,,,,
2019-02-08,,,,,,,,
2019-02-11,3306.4725,3618.569,7736.977,2630.4926,110.0783,99.0033,2.84,122.709
2019-02-12,3330.3353,3646.1198,7774.5371,2646.2145,110.1202,99.0605,2.851,122.715
2019-02-13,3397.0276,3715.8119,7861.8342,2680.9751,110.1578,99.0763,2.847,122.724
2019-02-14,3402.1403,3722.988,7845.7986,2679.0943,110.1086,99.0313,2.843,122.737
2019-02-15,3338.7047,3663.5051,7703.9479,2637.2907,110.0967,99.0582,2.861,122.753
2019-02-18,3445.7448,3781.0623,7865.3474,2698.9349,110.0807,98.9983,2.876,122.759
2019-02-19,3439.6078,3776.1583,7857.2293,2698.0227,109.9653,98.876,2.878,122.784
2019-02-20,3451.9273,3786.1583,7867.2202,2698.9707,109.9933,98.8245,2.898,122.793
2019-02-21,3442.7056,3774.869,7815.2364,2680.6015,109.9793,98.8251,2.88,122.801
2019-02-22,3520.1182,3849.7615,7876.061,2709.717,109.914,98.7805,2.86,122.804
2019-02-25,3729.4831,4067.3305,8204.6317,2825.6635,109.9211,98.7014,2.858,122.787
2019-02-26,3684.6935,4030.2708,8142.0365,2813.157,109.6412,98.4765,2.856,122.802
2019-02-27,3678.3921,4016.1168,8162.6426,2809.2946,109.5805,98.4501,2.853,122.858
2019-02-28,3669.3703,4020.4214,8139.4673,2807.5399,109.6407,98.4879,2.833,122.924
2019-03-01,3749.7143,4099.0033,8235.7102,2840.677,109.5083,98.462,2.826,122.984
2019-03-04,3794.104,4153.9437,8350.0817,2868.4133,109.5225,98.3545,2.784,122.918
2019-03-05,3816.0132,4199.2814,8435.651,2889.287,109.4048,98.2842,2.77,122.906
2019-03-06,3848.0903,4233.9843,8509.1033,2926.8371,109.3782,98.2357,2.784,122.922
